freq_hz,V6,V8,inline-4,inline-6,single-cylinder
1065.8935546875,0.6861809446981688,0.4918799209477544,0.4758224730741808,0.5734377459854174,0.3605829964086987
1076.66015625,0.6845264947584634,0.48739533030981247,0.47179490543612557,0.5734869782635471,0.3560405660796506
1087.4267578125,0.6833096939193989,0.4833073453261202,0.4680121906273015,0.5719511242536625,0.35280414329757603
1098.193359375,0.6823031827914954,0.47941641598196066,0.46432124984232565,0.5695148907127892,0.35027743786413645
1108.9599609375,0.6812255025575067,0.4754433836444579,0.46054895784535355,0.566989081776986,0.3477276401944022
1119.7265625,0.6800747444674607,0.4713840628366086,0.4566904528775021,0.5643719276584767,0.34515399251205314
1130.4931640625,0.6788489452356727,0.4672340566936812,0.45274057348242175,0.5616616585694852,0.342555816806697
1141.259765625,0.678055505140318,0.4636506542154223,0.44948689129946284,0.559036942630479,0.3406044630153705
1152.0263671875,0.6791027544461876,0.4624721253573193,0.4490972512947263,0.556987166383943,0.34114276338370575
1162.79296875,0.6801013033599232,0.46125529304300145,0.4486280249630675,0.5548386038015524,0.3416735258717996
1173.5595703125,0.6810512064172393,0.4599988889461046,0.448080111396882,0.5525902493220707,0.3421969100115094
1184.326171875,0.6819520273324268,0.4587011374097173,0.4474532441984232,0.5502402124903736,0.3427128360369064
1195.0927734375,0.6828043114626215,0.45736144654820327,0.4467495545496673,0.5477873670778768,0.343221343830955
1205.859375,0.6827871872485901,0.45651141421856434,0.4473607042810516,0.5453861270680271,0.34421028181222757
1216.6259765625,0.6818376659412687,0.45620955254375956,0.4493741717527545,0.5430575690243378,0.34571841622196503
1227.392578125,0.6808615857414847,0.45587340377956176,0.45125823651884217,0.5406309486488837,0.34720804493629537
1238.1591796875,0.679857965006396,0.4555021646526065,0.4530228218953908,0.5381034503702035,0.3486796465507897
1248.92578125,0.6788260947717266,0.4550953278323483,0.4546770853049543,0.5354718563923407,0.3501334603632333
1259.6923828125,0.6777654842160554,0.45465255509842256,0.45622865238304094,0.5327323053601482,0.35156992508623286
1270.458984375,0.6750271369710251,0.45380349515232965,0.45817718540390745,0.5300571504695287,0.3523246304185294
1281.2255859375,0.670074421616037,0.4524393255919766,0.46064086506807583,0.5275367715644014,0.3521918600305775
1291.9921875,0.6650758962617295,0.45105017000223807,0.46296345382547843,0.5249482156074528,0.3520508338690279
1302.7587890625,0.6600307428724,0.44963649343611495,0.46516190123276896,0.5222898737007043,0.35190175134870216
1313.525390625,0.654936943626651,0.44819706984478813,0.467246297104616,0.5195575627094131,0.3517444529377432
1324.2919921875,0.6497931351316448,0.44673160328543887,0.4692263982585046,0.5167475821682297,0.3515789785191151
1335.05859375,0.6445888465303942,0.4452361619463364,0.4711375356956332,0.5139899712562331,0.35132213222941533
1345.8251953125,0.6391937920034063,0.4436666080699886,0.4734098751780038,0.5133788313592558,0.3497001319567753
1356.591796875,0.633747746584319,0.44207735285744215,0.47558940834525565,0.5127414664252355,0.3480646113592583
1367.3583984375,0.6282489105945873,0.4404677198679689,0.4776839939309265,0.5120766697806888,0.34641509184129354
